ContractID,CustomerID,ProductType,AssetType,ContractAmount,InterestRate,TenureMonths,PaymentFrequency,CreditScore,Region,Channel,ContractStatus,StartDate,LastPaymentDate,InsuranceType,PremiumAmount,ClaimsCount,CreatedAt,IsDefault,HasClaim
CT006422,CUST41245,Loan,Truck,1401642,0.1766,48,Monthly,612,West,Online,Active,06-04-2015,31-08-2025,Yes,0,0,06-05-2015,1,0
CT006423,CUST30248,Vehicle Insurance,Car,773784,0,12,Monthly,745,East,Online,Active,21-04-2020,24-09-2025,No,0,0,22-04-2020,0,0
CT006424,CUST56626,Loan,Other,219387,0.1558,12,Monthly,650,West,Online,Active,18-07-2018,09-11-2025,No,0,0,08-03-2018,0,0
CT006425,CUST42598,Operating Lease,Truck,1082495,0.2369,84,Annually,536,Central,Branch,Defaulted,08-02-2019,18-07-2025,Yes,0,0,28-08-2019,0,0
CT006426,CUST73367,Loan,Equipment,895296,0.109,60,Quarterly,693,South,Branch,Closed,09-05-2017,14-03-2024,Yes,0,0,10-03-2017,1,0
CT006427,CUST15256,Loan,Property,3356908,0.2234,60,Quarterly,581,North,MobileApp,Defaulted,23-08-2022,04-03-2025,Yes,0,0,09-01-2022,0,0
CT006428,CUST11282,Vehicle Insurance,Car,985080,0,12,Quarterly,634,East,Dealer,Active,06-01-2015,09-12-2025,No,0,0,18-06-2015,1,0
CT006429,CUST73120,Loan,Car,629491,0.0302,36,Quarterly,783,North,MobileApp,Active,29-05-2016,09-08-2025,Yes,0,0,06-10-2016,1,0
CT006430,CUST53558,Loan,Equipment,728524,0.1923,72,Quarterly,581,Central,Online,Active,11-04-2016,08-12-2025,Yes,0,0,18-11-2016,0,0
CT006431,CUST93214,Vehicle Insurance,Property,3910665,0,12,Quarterly,599,West,Online,Closed,14-03-2016,04-06-2022,No,0,0,15-03-2016,0,0
CT006432,CUST68864,Property Insurance,Truck,1855676,0,12,Annually,576,West,Online,Closed,13-10-2016,21-11-2020,No,0,0,20-10-2016,1,0
CT006433,CUST91108,Vehicle Insurance,Equipment,390579,0,12,Monthly,623,West,Dealer,Active,08-12-2019,30-09-2025,No,0,0,08-12-2019,0,0
CT006434,CUST33852,Loan,Bike,28206,0.2573,48,Quarterly,529,South,Dealer,Active,08-10-2021,27-08-2025,No,0,0,13-08-2021,1,0
CT006435,CUST62679,Vehicle Insurance,Bike,112613,0,12,Monthly,713,West,Online,Closed,27-02-2022,23-04-2021,No,0,0,24-03-2022,0,0
CT006436,CUST76429,Loan,Other,284988,0.129,72,Annually,667,West,Online,Active,04-04-2019,27-08-2025,No,0,0,15-04-2019,0,0
CT006437,CUST95262,Vehicle Insurance,Car,791498,0,12,Monthly,645,South,MobileApp,Active,21-12-2020,10-10-2025,No,0,0,14-01-2021,0,0
CT006438,CUST88714,Operating Lease,Equipment,487352,0.3001,72,Monthly,481,North,Dealer,Active,22-05-2015,10-09-2025,Yes,0,0,06-05-2015,1,0
CT006439,CUST20427,Equipment Insurance,Property,4513523,0,12,Quarterly,577,East,Online,Active,28-07-2020,11-04-2025,No,0,0,30-07-2020,1,0
CT006440,CUST30435,Equipment Insurance,Equipment,766150,0,12,Quarterly,584,Central,Broker,Closed,15-06-2015,18-02-2025,No,0,0,25-06-2015,0,0
CT006441,CUST18274,Loan,Other,10000,0.0492,84,Monthly,757,Central,Broker,Closed,04-08-2016,04-11-2023,No,0,0,14-04-2016,0,0
CT006442,CUST87703,Loan,Other,99727,0.1762,48,Quarterly,619,East,Dealer,Active,15-05-2017,10-03-2025,No,0,0,13-06-2017,0,0
CT006443,CUST23810,Loan,Equipment,986245,0.1746,24,Quarterly,620,North,Dealer,Active,18-12-2020,19-09-2025,Yes,0,0,25-12-2020,0,0
CT006444,CUST96863,Loan,Equipment,185915,0.02,72,Monthly,782,South,Online,Active,10-03-2022,11-11-2025,Yes,0,0,17-10-2022,0,0
CT006445,CUST96200,Loan,Other,295195,0.2164,84,Annually,593,East,Online,Active,13-12-2016,31-10-2025,No,0,0,01-10-2017,0,0
CT006446,CUST86045,Vehicle Insurance,Truck,1505663,0,12,Quarterly,625,South,Online,Closed,04-04-2022,31-10-2023,No,0,0,04-10-2022,0,0
CT006447,CUST84179,Loan,Property,4675852,0.0389,72,Annually,767,Central,Broker,Active,31-05-2019,21-09-2025,Yes,0,0,25-06-2019,0,0
CT006448,CUST16916,Vehicle Insurance,Bike,91294,0,12,Quarterly,645,West,Online,Active,20-04-2017,27-09-2025,No,0,0,05-10-2017,0,0
CT006449,CUST80395,Vehicle Insurance,Equipment,937009,0,12,Monthly,606,North,Online,Active,17-10-2017,22-07-2025,No,0,0,23-10-2017,0,0
CT006450,CUST46983,Loan,Bike,72303,0.14,60,Annually,676,West,MobileApp,Active,17-04-2022,26-08-2025,No,0,0,25-04-2022,0,0
CT006451,CUST87465,Loan,Car,776714,0.1091,60,Quarterly,705,East,Online,Active,29-12-2022,10-02-2025,Yes,0,0,25-01-2023,0,0
CT006452,CUST55625,Loan,Bike,111202,0.21,48,Monthly,592,Central,MobileApp,Closed,30-06-2019,11-04-2021,No,0,0,25-07-2019,0,0
CT006453,CUST70434,Loan,Truck,2130761,0.2304,84,Monthly,584,North,Branch,Closed,06-03-2021,14-11-2024,Yes,0,0,30-06-2021,0,0
CT006454,CUST33963,Equipment Insurance,Bike,89643,0,12,Quarterly,714,West,Branch,Closed,20-05-2020,14-08-2023,No,0,0,27-05-2020,0,0
CT006455,CUST25505,Equipment Insurance,Car,697327,0,12,Quarterly,653,West,Online,Closed,28-01-2016,08-06-2020,No,0,0,23-02-2016,0,0
CT006456,CUST17882,Equipment Insurance,Bike,81144,0,12,Quarterly,645,South,Dealer,Active,21-02-2021,11-06-2025,No,0,0,03-05-2021,0,0
CT006457,CUST41002,Loan,Truck,1221565,0.1326,60,Quarterly,662,North,Online,Closed,10-01-2020,11-02-2020,Yes,0,0,10-07-2020,0,0
CT006458,CUST51789,Equipment Insurance,Car,959665,0,12,Quarterly,530,North,Dealer,Active,17-07-2020,11-12-2025,No,0,0,18-07-2020,1,0
CT006459,CUST56033,Operating Lease,Truck,1166673,0.1413,24,Monthly,650,Central,MobileApp,Active,17-06-2017,26-10-2025,Yes,0,0,26-06-2017,0,0
CT006460,CUST61130,Vehicle Insurance,Property,4896944,0,12,Annually,644,Central,Dealer,Active,17-09-2022,10-01-2025,No,0,0,14-10-2022,0,0
CT006461,CUST93196,Loan,Equipment,649929,0.0987,84,Monthly,721,East,Online,Active,28-07-2021,20-08-2025,Yes,0,0,26-08-2021,0,0
CT006462,CUST70106,Equipment Insurance,Truck,750640,0,12,Monthly,590,East,Branch,Active,29-12-2020,10-05-2025,No,0,0,15-01-2021,0,0
CT006463,CUST40000,Operating Lease,Property,4536547,0.246,72,Quarterly,528,South,Dealer,Closed,14-04-2016,06-07-2021,Yes,0,0,25-04-2016,0,0
CT006464,CUST29340,Vehicle Insurance,Property,5283045,0,12,Monthly,699,East,MobileApp,Closed,13-06-2022,16-02-2025,No,0,0,13-07-2022,0,0
CT006465,CUST54494,Operating Lease,Equipment,610196,0.0531,60,Annually,730,East,Dealer,Active,29-05-2021,25-09-2025,Yes,0,0,16-06-2021,0,0
CT006466,CUST80109,Property Insurance,Equipment,511772,0,12,Quarterly,536,Central,MobileApp,Active,03-09-2020,10-03-2025,No,0,0,03-10-2020,1,0
CT006467,CUST81361,Operating Lease,Truck,1208710,0.02,60,Quarterly,823,Central,Online,Active,17-03-2021,29-07-2025,Yes,0,0,04-04-2021,0,0
CT006468,CUST26419,Operating Lease,Property,3825182,0.0335,12,Quarterly,735,East,Online,Active,12-06-2020,09-11-2025,Yes,0,0,01-02-2021,0,0
CT006469,CUST80033,Equipment Insurance,Truck,1173539,0,12,Annually,686,West,Dealer,Active,29-08-2021,08-05-2025,No,0,0,24-09-2021,0,0
CT006470,CUST12340,Equipment Insurance,Car,764024,0,12,Monthly,559,West,Branch,Closed,12-06-2020,29-04-2022,No,0,0,30-12-2020,0,0
CT006471,CUST69308,Loan,Property,2585431,0.0992,12,Annually,697,North,Dealer,Active,01-02-2016,23-09-2025,Yes,0,0,01-06-2016,0,0
CT006472,CUST87900,Operating Lease,Equipment,959991,0.02,24,Monthly,788,West,Dealer,Defaulted,23-10-2016,11-03-2024,Yes,0,0,11-04-2016,0,0
CT006473,CUST41769,Equipment Insurance,Bike,88800,0,12,Quarterly,592,South,Branch,Active,10-04-2018,18-11-2025,No,0,0,10-05-2018,0,0
CT006474,CUST92829,Loan,Truck,1672123,0.1185,60,Monthly,665,North,Online,Active,19-08-2021,09-08-2025,Yes,0,0,21-08-2021,0,0
CT006475,CUST74323,Operating Lease,Truck,1552109,0.2071,36,Annually,577,North,Online,Active,12-07-2015,21-10-2025,Yes,0,0,12-10-2015,0,0
CT006476,CUST58561,Loan,Truck,2179319,0.1319,12,Quarterly,666,Central,Branch,Active,29-08-2016,24-08-2025,Yes,0,0,24-09-2016,0,0
CT006477,CUST50881,Loan,Car,774176,0.1831,12,Monthly,602,South,Branch,Active,02-01-2016,08-12-2025,Yes,0,0,24-02-2016,1,0
CT006478,CUST74953,Vehicle Insurance,Equipment,1097610,0,12,Quarterly,718,South,Dealer,Closed,28-01-2022,02-08-2021,No,0,0,23-02-2022,1,0
CT006479,CUST87112,Vehicle Insurance,Property,3315634,0,12,Annually,830,Central,Branch,Closed,16-12-2015,20-05-2024,No,0,0,01-03-2016,0,0
CT006480,CUST64598,Equipment Insurance,Car,509003,0,12,Annually,583,East,Dealer,Active,09-06-2021,19-11-2025,No,0,0,09-09-2021,0,0
CT006481,CUST59050,Loan,Equipment,920907,0.2276,72,Quarterly,563,Central,Dealer,Active,05-06-2018,17-10-2025,Yes,0,0,29-05-2018,0,0
CT006482,CUST76437,Vehicle Insurance,Property,3850982,0,12,Annually,516,Central,MobileApp,Closed,05-06-2021,19-10-2021,No,0,0,26-05-2021,1,0
CT006483,CUST99698,Equipment Insurance,Truck,1572386,0,12,Quarterly,624,North,Online,Closed,11-12-2020,06-10-2021,No,0,0,12-11-2020,0,0
CT006484,CUST98906,Vehicle Insurance,Other,320647,0,12,Quarterly,678,Central,Online,Closed,05-06-2021,28-05-2021,No,0,0,05-11-2021,0,0
CT006485,CUST93503,Equipment Insurance,Car,1090118,0,12,Quarterly,592,North,Dealer,Closed,18-05-2020,29-10-2023,No,0,0,25-05-2020,1,0
CT006486,CUST34656,Vehicle Insurance,Bike,165145,0,12,Annually,491,East,Broker,Active,01-01-2022,09-05-2025,No,0,0,01-12-2022,1,0
CT006487,CUST79384,Loan,Property,4240228,0.3189,84,Quarterly,469,Central,Online,Active,28-09-2016,27-09-2025,Yes,0,0,22-10-2016,0,0
CT006488,CUST15663,Loan,Equipment,1043135,0.2178,36,Monthly,584,South,Online,Closed,20-04-2018,11-08-2022,Yes,0,0,14-05-2018,1,0
CT006489,CUST94955,Vehicle Insurance,Bike,43218,0,12,Quarterly,630,South,MobileApp,Active,28-03-2016,15-09-2025,No,0,0,17-04-2016,0,0
CT006490,CUST30012,Property Insurance,Equipment,1243450,0,12,Monthly,530,Central,Dealer,Active,04-01-2019,11-09-2025,No,0,1,20-04-2019,1,1
CT006491,CUST66530,Operating Lease,Equipment,1156133,0.1471,48,Annually,642,South,Dealer,Active,17-11-2020,11-04-2025,Yes,0,0,23-11-2020,0,0
CT006492,CUST97733,Operating Lease,Car,423039,0.0906,24,Quarterly,675,West,Online,Closed,30-09-2017,11-02-2024,Yes,0,0,18-10-2017,0,0
CT006493,CUST54084,Vehicle Insurance,Equipment,1096549,0,12,Quarterly,721,South,Dealer,Active,31-05-2015,11-12-2025,No,0,0,06-03-2015,0,0
CT006494,CUST48112,Operating Lease,Truck,1486215,0.0243,36,Monthly,763,North,Dealer,Closed,30-12-2017,02-11-2021,Yes,0,0,14-01-2018,0,0
CT006495,CUST40456,Operating Lease,Car,710175,0.2138,48,Quarterly,579,West,Branch,Closed,20-06-2021,04-09-2021,Yes,0,0,07-08-2021,0,0
CT006496,CUST24936,Loan,Other,243517,0.2887,48,Annually,521,Central,MobileApp,Active,28-08-2016,22-10-2025,No,0,0,17-09-2016,0,0
CT006497,CUST29478,Loan,Bike,32231,0.1784,60,Quarterly,621,Central,Online,Active,09-11-2017,28-10-2025,No,0,0,30-09-2017,0,0
CT006498,CUST73049,Operating Lease,Bike,90739,0.1292,36,Annually,633,Central,Online,Active,10-02-2022,30-08-2025,No,0,0,10-02-2022,0,0
CT006499,CUST91611,Vehicle Insurance,Car,809456,0,12,Monthly,633,East,Online,Active,25-10-2021,11-03-2025,No,0,0,11-03-2021,0,0
CT006500,CUST36309,Loan,Bike,106235,0.1675,36,Monthly,651,West,Online,Active,05-03-2015,18-09-2025,No,0,0,26-05-2015,0,0
CT006501,CUST55278,Loan,Other,408949,0.0917,48,Annually,714,West,Online,Active,11-08-2019,09-04-2025,No,0,0,15-11-2019,0,0
CT006502,CUST54347,Operating Lease,Equipment,666237,0.0602,12,Quarterly,739,East,Online,Active,20-07-2019,08-12-2025,Yes,0,0,25-07-2019,0,0
CT006503,CUST47504,Vehicle Insurance,Bike,91089,0,12,Quarterly,685,West,Online,Closed,05-10-2017,01-05-2021,No,0,0,06-04-2017,0,0
CT006504,CUST50119,Operating Lease,Car,786055,0.0747,84,Quarterly,688,East,Branch,Active,18-04-2018,26-10-2025,Yes,0,0,14-05-2018,0,0
CT006505,CUST89483,Property Insurance,Car,853251,0,12,Quarterly,520,South,Online,Closed,19-08-2017,04-02-2023,No,87773.8,1,29-08-2017,0,1
CT006506,CUST13974,Vehicle Insurance,Property,3441440,0,12,Monthly,697,Central,Dealer,Active,18-01-2017,20-09-2025,No,0,0,02-11-2017,0,0
CT006507,CUST62306,Vehicle Insurance,Car,828024,0,12,Monthly,666,East,Online,Closed,27-07-2021,31-08-2024,No,0,0,17-08-2021,0,0
CT006508,CUST33277,Equipment Insurance,Bike,87931,0,12,Monthly,646,Central,Broker,Closed,02-02-2022,23-11-2024,No,0,0,28-02-2022,0,0
CT006509,CUST26175,Equipment Insurance,Equipment,723049,0,12,Monthly,714,East,Broker,Closed,06-09-2021,20-12-2021,No,0,0,20-06-2021,0,0
CT006510,CUST41449,Loan,Bike,129164,0.0793,48,Quarterly,737,East,Dealer,Closed,19-08-2021,01-09-2022,No,0,0,09-09-2021,0,0
CT006511,CUST74598,Operating Lease,Car,778611,0.0475,72,Monthly,744,North,Broker,Active,17-11-2017,24-07-2025,Yes,0,0,18-11-2017,0,0
CT006512,CUST85433,Operating Lease,Car,906457,0.07,24,Quarterly,701,North,Broker,Active,02-01-2022,28-09-2025,Yes,0,0,14-02-2022,0,0
CT006513,CUST21416,Operating Lease,Bike,108117,0.1984,72,Annually,590,West,Branch,Active,04-09-2016,15-08-2025,No,0,0,17-04-2016,1,0
CT006514,CUST68546,Loan,Car,861159,0.1777,24,Quarterly,627,North,Branch,Closed,01-12-2015,02-12-2022,Yes,0,0,27-01-2015,1,0
CT006515,CUST15748,Operating Lease,Property,5138016,0.1197,12,Monthly,658,North,Online,Defaulted,02-11-2019,13-04-2025,Yes,0,0,15-02-2019,0,0
CT006516,CUST65240,Loan,Other,256031,0.175,84,Annually,625,North,Broker,Active,08-08-2015,24-07-2025,No,0,0,27-08-2015,0,0
CT006517,CUST14856,Loan,Car,572658,0.3128,72,Quarterly,510,East,Online,Active,23-11-2017,14-11-2025,Yes,0,0,15-12-2017,1,0
CT006518,CUST55125,Loan,Equipment,677889,0.1359,48,Quarterly,672,East,Dealer,Closed,13-09-2018,13-02-2021,Yes,0,0,28-09-2018,0,0
CT006519,CUST92394,Operating Lease,Car,758469,0.0376,48,Monthly,743,West,Branch,Closed,16-11-2015,12-11-2022,Yes,0,0,12-02-2015,0,0
CT006520,CUST53533,Operating Lease,Bike,94263,0.1119,72,Monthly,651,North,Online,Active,12-04-2018,09-12-2025,No,0,0,14-12-2018,1,0
CT006521,CUST50117,Equipment Insurance,Car,420207,0,12,Monthly,537,West,MobileApp,Active,03-08-2018,08-03-2025,No,0,0,25-03-2018,0,0
CT006522,CUST47335,Vehicle Insurance,Equipment,722749,0,12,Quarterly,681,West,Dealer,Active,21-02-2021,19-11-2025,No,0,0,03-08-2021,0,0
CT006523,CUST59252,Loan,Property,5505380,0.0777,48,Annually,712,West,Dealer,Active,09-05-2019,24-07-2025,Yes,0,0,28-09-2019,0,0
CT006524,CUST94577,Loan,Equipment,602267,0.0668,36,Monthly,741,West,MobileApp,Active,06-04-2022,21-08-2025,Yes,0,0,18-06-2022,0,0
CT006525,CUST57465,Loan,Property,4642753,0.02,36,Annually,795,North,Online,Active,24-03-2016,11-03-2025,Yes,0,0,14-04-2016,1,0
CT006526,CUST41871,Vehicle Insurance,Equipment,1447351,0,12,Monthly,669,Central,Online,Active,26-09-2016,13-10-2025,No,0,0,10-03-2016,0,0
CT006527,CUST29001,Vehicle Insurance,Car,687004,0,12,Annually,665,South,Online,Active,28-10-2020,09-04-2025,No,0,1,31-10-2020,0,1
CT006528,CUST68448,Vehicle Insurance,Truck,1584192,0,12,Monthly,900,West,Online,Closed,25-03-2018,15-01-2023,No,0,0,29-03-2018,0,0
CT006529,CUST71644,Operating Lease,Property,5155100,0.2048,60,Annually,579,South,Dealer,Active,02-08-2018,08-10-2025,Yes,0,0,24-02-2018,0,0
CT006530,CUST19086,Loan,Property,3528611,0.0679,24,Monthly,739,North,Dealer,Active,07-04-2019,21-10-2025,Yes,0,0,08-03-2019,0,0
CT006531,CUST53497,Loan,Property,4401393,0.1284,72,Annually,667,North,Online,Closed,09-04-2018,13-11-2020,Yes,0,0,24-09-2018,0,0
CT006532,CUST16408,Vehicle Insurance,Car,646296,0,12,Annually,625,North,Dealer,Active,16-07-2015,28-08-2025,No,0,0,14-08-2015,0,0
CT006533,CUST84590,Loan,Car,1067124,0.1335,36,Monthly,655,South,Dealer,Active,19-01-2017,17-10-2025,Yes,0,0,31-01-2017,0,0
CT006534,CUST26615,Operating Lease,Property,3846803,0.0739,60,Monthly,700,West,Branch,Closed,02-11-2021,16-07-2021,Yes,0,0,03-12-2021,0,0
CT006535,CUST74933,Loan,Other,546696,0.3091,12,Monthly,481,South,Branch,Closed,17-04-2018,24-10-2020,No,0,0,05-02-2018,1,0
CT006536,CUST59274,Loan,Truck,1555546,0.1954,24,Quarterly,591,West,Broker,Closed,26-12-2017,16-12-2020,Yes,0,0,13-01-2018,0,0
CT006537,CUST52388,Operating Lease,Property,4975800,0.1249,48,Monthly,646,North,Broker,Active,26-12-2021,10-09-2025,Yes,0,0,01-12-2022,0,0
CT006538,CUST98174,Loan,Bike,97232,0.1045,36,Monthly,700,North,Branch,Active,02-02-2021,26-08-2025,No,0,0,15-02-2021,1,0
CT006539,CUST68736,Equipment Insurance,Bike,76940,0,12,Monthly,641,East,Dealer,Closed,24-09-2022,02-08-2023,No,0,0,29-09-2022,0,0
CT006540,CUST63298,Vehicle Insurance,Equipment,1228883,0,12,Quarterly,644,North,Online,Closed,01-03-2022,05-02-2023,No,0,0,24-01-2022,0,0
CT006541,CUST29944,Property Insurance,Property,5022195,0,12,Annually,646,Central,Online,Closed,11-08-2017,25-12-2021,No,0,0,12-01-2017,0,0
CT006542,CUST99974,Property Insurance,Property,1937324,0,12,Annually,765,South,MobileApp,Active,10-04-2020,08-06-2025,No,0,0,20-10-2020,0,0
CT006543,CUST48434,Loan,Other,284265,0.2814,48,Annually,503,South,Online,Active,29-10-2019,11-06-2025,No,0,0,11-10-2019,0,0
CT006544,CUST25901,Loan,Bike,78988,0.1384,60,Annually,672,West,Online,Active,12-08-2022,31-07-2025,No,0,0,13-12-2022,0,0
CT006545,CUST78574,Operating Lease,Other,147019,0.0789,36,Monthly,710,Central,Branch,Active,25-05-2019,26-09-2025,No,0,0,23-06-2019,0,0
CT006546,CUST31536,Vehicle Insurance,Other,113980,0,12,Annually,581,East,Branch,Active,17-06-2019,08-03-2025,No,0,0,18-06-2019,0,0
CT006547,CUST55896,Operating Lease,Car,1007796,0.109,24,Monthly,672,North,Dealer,Closed,04-08-2017,26-03-2024,Yes,0,0,04-08-2017,0,0
CT006548,CUST39626,Loan,Other,87209,0.2547,24,Monthly,540,East,Dealer,Active,29-01-2017,13-09-2025,No,0,0,13-02-2017,0,0
CT006549,CUST94084,Loan,Property,4297405,0.1899,72,Quarterly,622,East,Online,Closed,07-02-2020,26-06-2023,Yes,0,0,17-07-2020,1,0
CT006550,CUST67794,Vehicle Insurance,Property,3658102,0,12,Monthly,510,West,Branch,Active,30-12-2017,08-03-2025,No,0,0,23-01-2018,1,0
CT006551,CUST92090,Operating Lease,Car,778500,0.1828,36,Annually,592,East,Online,Active,27-07-2016,10-04-2025,Yes,0,0,08-12-2016,1,0
CT006552,CUST94236,Property Insurance,Property,5352772,0,12,Monthly,643,South,Dealer,Active,10-07-2015,18-10-2025,No,0,0,11-05-2015,0,0
CT006553,CUST69143,Equipment Insurance,Bike,145926,0,12,Annually,720,Central,Online,Active,11-07-2017,22-10-2025,No,0,0,17-11-2017,1,0
CT006554,CUST78142,Equipment Insurance,Equipment,756912,0,12,Annually,622,South,Branch,Active,06-05-2022,09-09-2025,No,0,0,16-06-2022,0,0
CT006555,CUST52178,Vehicle Insurance,Equipment,914264,0,12,Monthly,594,West,Online,Closed,19-08-2022,15-11-2022,No,0,0,09-03-2022,0,0
CT006556,CUST51124,Vehicle Insurance,Truck,702619,0,12,Quarterly,748,East,Broker,Closed,14-05-2019,29-12-2024,No,0,0,06-11-2019,1,0
CT006557,CUST43703,Vehicle Insurance,Property,4322362,0,12,Annually,500,Central,Online,Closed,05-01-2016,11-06-2023,No,0,0,16-05-2016,1,0
CT006558,CUST48204,Loan,Car,1288896,0.0609,84,Monthly,735,West,Online,Active,01-09-2019,19-09-2025,Yes,0,0,02-01-2019,0,0
CT006559,CUST15874,Loan,Truck,2169635,0.2611,12,Monthly,545,West,Dealer,Defaulted,31-01-2019,02-06-2024,Yes,0,0,31-01-2019,1,0
CT006560,CUST40250,Equipment Insurance,Property,5764757,0,12,Monthly,722,North,Online,Closed,21-11-2021,15-12-2023,No,0,0,22-11-2021,0,0
CT006561,CUST70691,Loan,Car,361262,0.1545,24,Monthly,639,South,Dealer,Closed,15-08-2022,29-12-2020,Yes,0,0,09-02-2022,1,0
CT006562,CUST22781,Loan,Other,236631,0.0422,48,Quarterly,765,West,Branch,Active,02-03-2016,17-10-2025,No,0,0,26-02-2016,0,0
CT006563,CUST49127,Equipment Insurance,Property,4283944,0,12,Monthly,640,North,Online,Closed,20-03-2016,25-06-2020,No,0,0,04-12-2016,1,0
CT006564,CUST99802,Loan,Car,1060424,0.1491,72,Monthly,639,West,Branch,Active,30-12-2020,10-12-2025,Yes,0,0,21-01-2021,0,0
CT006565,CUST10957,Vehicle Insurance,Bike,86866,0,12,Annually,709,South,Online,Active,24-01-2022,10-10-2025,No,0,0,19-02-2022,0,0
CT006566,CUST49896,Loan,Truck,1458919,0.074,24,Monthly,728,North,Online,Closed,12-02-2022,11-12-2023,Yes,0,0,12-05-2022,0,0
CT006567,CUST95891,Operating Lease,Bike,112740,0.215,84,Annually,562,Central,Online,Defaulted,25-06-2020,19-10-2024,No,0,0,21-07-2020,1,0
CT006568,CUST10587,Loan,Other,276626,0.02,24,Annually,786,North,Branch,Active,31-07-2017,11-09-2025,No,0,0,08-07-2017,0,0
CT006569,CUST12669,Vehicle Insurance,Equipment,679424,0,12,Annually,757,North,Dealer,Active,28-04-2017,17-11-2025,No,0,0,21-05-2017,0,0
CT006570,CUST99518,Operating Lease,Equipment,676323,0.0891,72,Annually,678,South,Branch,Closed,10-04-2016,15-05-2021,Yes,0,0,23-10-2016,0,0
CT006571,CUST48667,Operating Lease,Property,4124956,0.1514,60,Quarterly,625,South,Dealer,Active,03-04-2020,13-08-2025,Yes,0,0,03-12-2020,0,0
CT006572,CUST93072,Operating Lease,Truck,1661731,0.0516,12,Monthly,722,South,Online,Active,23-09-2021,11-04-2025,Yes,0,0,25-09-2021,0,0
CT006573,CUST88860,Vehicle Insurance,Bike,64601,0,12,Annually,675,North,Online,Closed,19-12-2017,11-04-2021,No,0,0,23-12-2017,0,0
CT006574,CUST65897,Loan,Truck,1917842,0.1855,36,Monthly,622,North,Branch,Active,06-05-2016,26-07-2025,Yes,0,0,06-11-2016,0,0
CT006575,CUST58334,Operating Lease,Bike,128548,0.041,60,Monthly,717,West,Dealer,Closed,02-01-2020,22-06-2022,No,0,0,18-02-2020,1,0
CT006576,CUST51721,Operating Lease,Truck,1405275,0.1832,12,Monthly,583,North,Branch,Closed,02-06-2016,22-04-2025,Yes,0,0,18-02-2016,0,0
CT006577,CUST57792,Operating Lease,Truck,1967232,0.0901,72,Quarterly,710,East,Dealer,Active,14-11-2021,11-07-2025,Yes,0,0,27-11-2021,0,0
CT006578,CUST94973,Vehicle Insurance,Car,629179,0,12,Annually,663,East,Branch,Active,27-01-2016,09-04-2025,No,0,0,15-02-2016,0,0
CT006579,CUST10926,Property Insurance,Property,4661205,0,12,Monthly,675,East,MobileApp,Active,08-11-2019,10-01-2025,No,0,0,20-08-2019,0,0
CT006580,CUST16857,Vehicle Insurance,Truck,1400006,0,12,Monthly,603,West,Broker,Closed,25-01-2018,06-04-2020,No,0,0,13-02-2018,0,0
CT006581,CUST37356,Operating Lease,Bike,28491,0.148,60,Quarterly,625,North,Branch,Active,03-05-2022,25-10-2025,No,0,0,04-02-2022,0,0
CT006582,CUST74145,Loan,Car,783544,0.0378,84,Annually,773,East,Branch,Active,30-07-2020,08-09-2025,Yes,0,0,08-08-2020,0,0
CT006583,CUST83559,Vehicle Insurance,Other,117405,0,12,Monthly,642,West,Online,Closed,17-03-2015,02-01-2022,No,0,0,24-03-2015,1,0
CT006584,CUST73941,Loan,Equipment,553907,0.1973,12,Quarterly,610,West,Online,Closed,24-07-2016,10-07-2022,Yes,0,0,08-06-2016,0,0
CT006585,CUST21440,Loan,Other,10000,0.02,24,Monthly,786,South,Broker,Active,18-03-2016,31-08-2025,No,0,0,17-04-2016,0,0
